model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,horizon,bh_q_value,test_family
confounding_primary_share_broad_control,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.015507653360210857,0.0777911365125749,-0.19934987526122663,0.8426745124803257,-0.17116735797810667,0.14015205125768498,1322,60,0.6354196674863508,ok,1920,598,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_primary_share_broad_control,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,primary_export_share_broad,0.114695485013415,0.05868707427732127,1.9543568396582573,0.0554034692635599,-0.0027370793690277007,0.2321280493958577,1322,60,0.6354196674863508,ok,1920,598,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
base_size_bin_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,-0.002357501108103356,0.011697865579407664,-0.20153258661591927,0.8409753808038756,-0.025764876065995923,0.021049873849789215,1322,60,0.6302579671964237,ok,1925,603,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.9390572634920363,base_size
base_size_bin_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.006606432886875681,0.01055591466903697,0.6258512970225056,0.5338261748462227,-0.014515903577361438,0.0277287693511128,1322,60,0.6302579671964237,ok,1925,603,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.8007392622693341,base_size
base_size_bin_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,-0.01002718051237974,0.007714501188996596,-1.2997833906204825,0.19873067101789457,-0.02546386173581837,0.005409500711058892,1322,60,0.6302579671964237,ok,1925,603,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.8007392622693341,base_size
base_size_bin_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.11130690820498648,0.012782762883008841,-8.70757826173388,3.5194672172114262e-12,-0.13688515765308543,-0.08572865875688754,1322,60,0.6302579671964237,ok,1925,603,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=59",5,,base_size
base_size_bin_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,-0.04185909674699588,0.06670376595833143,-0.627537233402151,0.532728435250595,-0.17533302413069857,0.09161483063670682,1322,60,0.6302579671964237,ok,1925,603,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=59",5,,base_size
base_size_bin_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.10960396604787459,0.0740547796193651,1.480039055024255,0.1441831318466408,-0.038579305695820215,0.2577872377915694,1322,60,0.6302579671964237,ok,1925,603,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=59",5,,base_size
base_size_bin_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,-0.0052771590480527215,0.08458280066934956,-0.062390450615156995,0.9504627842475659,-0.1745269522531824,0.16397263415707694,1322,60,0.6302579671964237,ok,1925,603,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=59",5,,base_size
base_size_bin_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.023027888700793066,0.07690417075003018,-0.2994361486016547,0.7656596074321416,-0.17691277892731438,0.13085700152572827,1322,60,0.6302579671964237,ok,1925,603,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=59",5,,base_size
drop_bottom_10pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.002921405717149203,0.012836846471016058,0.2275797037648896,0.8207873514851227,-0.02278393594728211,0.028626747381580515,1217,58,0.6496061444340482,ok,1754,537,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=57",5,0.9692006654971372,base_size
drop_bottom_10pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.002232437480046076,0.009922596158848083,0.2249852200278642,0.8227954150378363,-0.017637218594540833,0.022102093554632985,1217,58,0.6496061444340482,ok,1754,537,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=57",5,0.9692006654971372,base_size
drop_bottom_10pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,-0.0060104083109545625,0.007906825803034995,-0.7601543856761708,0.4502951616806925,-0.021843553874163018,0.009822737252253893,1217,58,0.6496061444340482,ok,1754,537,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=57",5,0.9692006654971372,base_size
drop_bottom_10pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10470344336143966,0.012403122641291708,-8.441700238685655,1.2753267044266281e-11,-0.12954026803797655,-0.07986661868490277,1217,58,0.6496061444340482,ok,1754,537,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=57",5,,base_size
drop_bottom_10pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,0.05563550100451334,0.04845819227597467,1.148113422961862,0.2557174449220043,-0.041400355247808204,0.1526713572568349,1217,58,0.6496061444340482,ok,1754,537,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=57",5,,base_size
drop_bottom_10pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.06376977484122798,0.05755235394194352,1.1080306968079245,0.27250225647588716,-0.051476826028404546,0.1790163757108605,1217,58,0.6496061444340482,ok,1754,537,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=57",5,,base_size
drop_bottom_10pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,0.0136989918115335,0.06773064128398258,0.20225693352135932,0.840436037429529,-0.12192927789527111,0.1493272615183381,1217,58,0.6496061444340482,ok,1754,537,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=57",5,,base_size
drop_bottom_10pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.014117619547198215,0.06036741669965018,-0.23386158161179066,0.8159303563154718,-0.1350012863548748,0.10676604726047838,1217,58,0.6496061444340482,ok,1754,537,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=57",5,,base_size
drop_bottom_25pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,-0.0070440645572062525,0.009911547219917865,-0.7106927305003169,0.4809420633227145,-0.027006945401895355,0.01291881628748285,1039,46,0.6952404281137265,ok,1466,427,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=45",5,0.6335408145705124,base_size
drop_bottom_25pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,-0.004477596991532801,0.008995914100849265,-0.49773674374126026,0.6210932905650746,-0.022596298068134298,0.013641104085068696,1039,46,0.6952404281137265,ok,1466,427,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=45",5,0.6335408145705124,base_size
drop_bottom_25pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,-0.007469205127725503,0.005107082095743238,-1.462519103413493,0.15054853325704182,-0.01775539648405465,0.002816986228603645,1039,46,0.6952404281137265,ok,1466,427,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=45",5,0.45164559977112545,base_size
drop_bottom_25pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.06930608499953074,0.020048332558024875,-3.4569500879408124,0.0012043803265708347,-0.10968549954605884,-0.028926670453002637,1039,46,0.6952404281137265,ok,1466,427,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=45",5,,base_size
drop_bottom_25pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,0.09036287342364185,0.05270236844161696,1.7145884728832395,0.09330104494340531,-0.015785145456665817,0.19651089230394952,1039,46,0.6952404281137265,ok,1466,427,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=45",5,,base_size
drop_bottom_25pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.09022420412701829,0.05691682988880788,1.585193769633329,0.11992549586198527,-0.02441217583638429,0.20486058409042085,1039,46,0.6952404281137265,ok,1466,427,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=45",5,,base_size
drop_bottom_25pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,-0.05203669820354538,0.08423321886576873,-0.6177693183786475,0.5398413703600441,-0.22169110977743223,0.11761771337034145,1039,46,0.6952404281137265,ok,1466,427,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=45",5,,base_size
drop_bottom_25pct_base,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.09030667756665847,0.07643698153428916,-1.1814526915371122,0.24362921570348492,-0.24425866111069292,0.06364530597737597,1039,46,0.6952404281137265,ok,1466,427,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=45",5,,base_size
alternative_outcome_dollar_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,bucket_high_product_high_partner,2910034533.2391586,3676112645.930731,0.7916064640892924,0.4317612580773854,-4445849880.600065,10265918947.078382,1322,60,0.43316811179558623,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.4403754454919764,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,bucket_high_product_low_partner,2543363174.789673,1976565615.7474887,1.286758787326084,0.20320429475624938,-1411735486.8092427,6498461836.388588,1322,60,0.43316811179558623,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.3048064421343741,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,bucket_low_product_high_partner,-930890771.0118866,1198353797.982773,-0.7768079615376399,0.4403754454919764,-3328791182.0899367,1467009640.0661635,1322,60,0.43316811179558623,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.4403754454919764,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,log_initial_exports_constant_2015_usd,-2152658312.8558044,1753750536.803779,-1.2274598169355588,0.2245248546622235,-5661905031.319984,1356588405.608375,1322,60,0.43316811179558623,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,oil_export_share,-9388234170.18782,6688724021.6191845,-1.4035911991350403,0.16568218799082016,-22772340022.755775,3995871682.3801365,1322,60,0.43316811179558623,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,log_gdp_constant_2015_usd,7058574378.258614,9314162702.437775,0.7578324111099314,0.4515676911137144,-11579022140.081501,25696170896.59873,1322,60,0.43316811179558623,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,log_population,12898135141.492249,10910157552.512537,1.182213462950578,0.24186373595593472,-8933039695.30014,34729309978.28464,1322,60,0.43316811179558623,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,log_gni_per_capita_constant_2015_usd,5893861739.242249,9667863695.902876,0.6096343437009767,0.5444448033484219,-13451488832.246761,25239212310.73126,1322,60,0.43316811179558623,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,bucket_high_product_high_partner,-0.005051594938191961,0.01143484467888768,-0.4417720642518909,0.6602691588773469,-0.027932666289803426,0.017829476413419504,1322,60,0.5749532186187406,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.6955710725341175,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,bucket_high_product_low_partner,0.005264061775942394,0.009294676570619656,0.5663523346882258,0.5733023987793757,-0.013334543082692846,0.023862666634577635,1322,60,0.5749532186187406,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.6955710725341175,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,bucket_low_product_high_partner,-0.010087577731209524,0.007027160108269899,-1.4355127214673788,0.15642163105359033,-0.02414889262894384,0.003973737166524794,1322,60,0.5749532186187406,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.6955710725341175,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,log_initial_exports_constant_2015_usd,-0.07763354913015225,0.015016408688870395,-5.169914507434214,2.925702751456684e-06,-0.1076813135120664,-0.04758578474823809,1322,60,0.5749532186187406,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,oil_export_share,0.03354430649437727,0.04562935507833841,0.7351475039870055,0.4651619282760644,-0.0577598221225263,0.12484843511128084,1322,60,0.5749532186187406,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,log_gdp_constant_2015_usd,0.08205738455812453,0.08058527182728603,1.0182677640399798,0.312708193027151,-0.07919337191026149,0.24330814102651055,1322,60,0.5749532186187406,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,log_population,0.021999461026395606,0.10223871690836979,0.2151773974835028,0.8303711012596192,-0.18257973896892715,0.22657866102171836,1322,60,0.5749532186187406,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,log_gni_per_capita_constant_2015_usd,-0.0181496433885808,0.07356283847419955,-0.24672298901226283,0.8059790604632475,-0.16534854317450787,0.12904925639734627,1322,60,0.5749532186187406,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,alternative_outcome
placebo_prior_growth,rd2_countries,Imports,product_partner_bucket,gini_bucket,prior_export_growth_control,bucket_high_product_high_partner,-0.01459574951798033,0.022614057911214392,-0.6454281480698891,0.5211519890874858,-0.05984637487814075,0.030654875842180088,1549,60,0.42145874712959175,ok,1925,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.7817279836312288,placebo
placebo_prior_growth,rd2_countries,Imports,product_partner_bucket,gini_bucket,prior_export_growth_control,bucket_high_product_low_partner,-0.006539466011652478,0.020098866402757945,-0.3253649176331228,0.7460559521701409,-0.04675720478838469,0.03367827276507973,1549,60,0.42145874712959175,ok,1925,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.895267142604169,placebo
placebo_prior_growth,rd2_countries,Imports,product_partner_bucket,gini_bucket,prior_export_growth_control,bucket_low_product_high_partner,0.013052187830360884,0.015092975615954456,0.8647855904944086,0.3906590478299209,-0.017148786618762905,0.04325316227948467,1549,60,0.42145874712959175,ok,1925,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.7817279836312288,placebo
placebo_prior_growth,rd2_countries,Imports,product_partner_bucket,gini_bucket,prior_export_growth_control,log_initial_exports_constant_2015_usd,0.19394708957248086,0.035720305120463106,5.429603384361191,1.117331772968754e-06,0.12247092412253151,0.2654232550224302,1549,60,0.42145874712959175,ok,1925,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,placebo
placebo_prior_growth,rd2_countries,Imports,product_partner_bucket,gini_bucket,prior_export_growth_control,oil_export_share,0.2581608859563114,0.15604771838020418,1.6543714232803617,0.10336311336136084,-0.054089877283696686,0.5704116491963196,1549,60,0.42145874712959175,ok,1925,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,placebo
placebo_prior_growth,rd2_countries,Imports,product_partner_bucket,gini_bucket,prior_export_growth_control,log_gdp_constant_2015_usd,-0.24195792644178088,0.12606993435478311,-1.9192357613264748,0.05979513193505308,-0.4942232824015932,0.01030742951803143,1549,60,0.42145874712959175,ok,1925,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,placebo
placebo_prior_growth,rd2_countries,Imports,product_partner_bucket,gini_bucket,prior_export_growth_control,log_population,0.03764239798691994,0.13724195812860973,0.27427762253031374,0.7848293342774302,-0.23697812590821166,0.3122629218820515,1549,60,0.42145874712959175,ok,1925,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,placebo
placebo_prior_growth,rd2_countries,Imports,product_partner_bucket,gini_bucket,prior_export_growth_control,log_gni_per_capita_constant_2015_usd,-0.1016215405679699,0.11917969448194582,-0.8526749544853403,0.3972878222784624,-0.3400995583883153,0.13685647725237546,1549,60,0.42145874712959175,ok,1925,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,placebo
confounding_drop_top_oil_quartile,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.013670729491173378,0.01311167883645512,1.0426376104609807,0.30203349214618536,-0.012652064142487538,0.03999352312483429,1000,52,0.6081025243106057,ok,1433,433,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=51",5,0.6744804447365297,confounding
confounding_drop_top_oil_quartile,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.003988740978900687,0.01300590032768353,0.30668703268550407,0.7603302794878878,-0.022121693437302175,0.03009917539510355,1000,52,0.6081025243106057,ok,1433,433,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=51",5,0.9123963353854654,confounding
confounding_drop_top_oil_quartile,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,-0.00026218326583707374,0.009549623462837825,-0.027454827602088692,0.9782041205065841,-0.0194338523424576,0.01890948581078345,1000,52,0.6081025243106057,ok,1433,433,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=51",5,0.9782041205065841,confounding
confounding_drop_top_oil_quartile,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10513193193346046,0.018538408399644768,-5.671033330751037,6.687887611974417e-07,-0.14234933976407405,-0.06791452410284686,1000,52,0.6081025243106057,ok,1433,433,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=51",5,,confounding
confounding_drop_top_oil_quartile,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,0.051208538299303274,0.19064339762299304,0.2686090309855406,0.7893141622812474,-0.33152405268648605,0.4339411292850926,1000,52,0.6081025243106057,ok,1433,433,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=51",5,,confounding
confounding_drop_top_oil_quartile,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.08836974667077484,0.10245205782182715,0.8625473079755738,0.3924243701421838,-0.1173113418477849,0.29405083518933456,1000,52,0.6081025243106057,ok,1433,433,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=51",5,,confounding
confounding_drop_top_oil_quartile,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,0.05234389884991181,0.11802858756978693,0.4434849211337241,0.6592907935128534,-0.18460837798849378,0.2892961756883174,1000,52,0.6081025243106057,ok,1433,433,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=51",5,,confounding
confounding_drop_top_oil_quartile,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.013000240972925126,0.09747742474435074,-0.13336668471720728,0.894428256113792,-0.2086943368618669,0.18269385491601664,1000,52,0.6081025243106057,ok,1433,433,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=51",5,,confounding
confounding_income_group_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.0026915486908124786,0.012620510450758475,0.2132678152214295,0.8318533056320916,-0.02256203439026991,0.027945131771894866,1322,60,0.6994433520532093,ok,1925,603,"income_group_year_Low income::2019,income_group_year_Lower middle income::2019,income_group_year_Upper middle income::2019","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.8318533056320915,confounding
confounding_income_group_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.015659473946878277,0.011340302097089791,1.3808692054947016,0.17252767818376843,-0.007032418135523081,0.03835136602927963,1322,60,0.6994433520532093,ok,1925,603,"income_group_year_Low income::2019,income_group_year_Lower middle income::2019,income_group_year_Upper middle income::2019","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.586069060312848,confounding
confounding_income_group_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,-0.004661444549242333,0.008427761245233341,-0.553105909576971,0.5822807150567835,-0.02152535584858567,0.012202466750101004,1322,60,0.6994433520532093,ok,1925,603,"income_group_year_Low income::2019,income_group_year_Lower middle income::2019,income_group_year_Upper middle income::2019","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.6987368580681401,confounding
confounding_income_group_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.12621466252068525,0.011702122317696493,-10.785621538908167,1.4015785245519249e-15,-0.1496305551922195,-0.10279876984915101,1322,60,0.6994433520532093,ok,1925,603,"income_group_year_Low income::2019,income_group_year_Lower middle income::2019,income_group_year_Upper middle income::2019","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_income_group_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,-0.05743070706017972,0.07571729193914133,-0.7584886568096009,0.4511778861843282,-0.20894065827176153,0.09407924415140209,1322,60,0.6994433520532093,ok,1925,603,"income_group_year_Low income::2019,income_group_year_Lower middle income::2019,income_group_year_Upper middle income::2019","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_income_group_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.12919647186061756,0.058735459215310426,2.1996332979540276,0.031763140414552034,0.011667089440889455,0.24672585428034566,1322,60,0.6994433520532093,ok,1925,603,"income_group_year_Low income::2019,income_group_year_Lower middle income::2019,income_group_year_Upper middle income::2019","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_income_group_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,-0.26622436916351405,0.09631473579397913,-2.7641083886995035,0.007603597085812113,-0.4589497103290589,-0.0734990279979692,1322,60,0.6994433520532093,ok,1925,603,"income_group_year_Low income::2019,income_group_year_Lower middle income::2019,income_group_year_Upper middle income::2019","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_income_group_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.07895310211121398,0.07878498048186522,-1.0021339299485827,0.32037136534686317,-0.23660148391820066,0.0786952796957727,1322,60,0.6994433520532093,ok,1925,603,"income_group_year_Low income::2019,income_group_year_Lower middle income::2019,income_group_year_Upper middle income::2019","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,-0.0006904127285607888,0.01146033796255671,-0.06024366216917072,0.9521651734107205,-0.023622496022966278,0.0222416705658447,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.9521651734107205,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.011358127987770264,0.012004451621447502,0.9461596702574487,0.3479261826712059,-0.012662724223230396,0.03537898019877092,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.7807470365017288,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,-0.0068189197197801865,0.00806905323572024,-0.8450706074901156,0.40148541532557025,-0.022965057950004565,0.009327218510444192,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.7807470365017288,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10362548949492492,0.012986225652671036,-7.979646455135407,5.923144023066531e-11,-0.12961086700473096,-0.07764011198511889,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
